1493332124320,+0003.58195070,+0004.60000000
1493332399179,+0003.58195070,+0004.60000000
1493332541349,+0003.58195070,+0004.60000000
1493333442950,+0003.58195071,+0004.60000000
1493334344782,+0003.58195071,+0004.60000000
1493335245631,+0003.58195071,+0004.60000000
1493336147050,+0003.58195071,+0004.60000000
1493337048608,+0003.58195071,+0004.60000000
1493337950070,+0003.58195071,+0004.60000000
1493338851442,+0003.58195071,+0004.60000000
1493339752913,+0003.58195071,+0004.60000000
1493340654684,+0003.58195071,+0004.60000000
1493341556830,+0003.58195071,+0004.60000000
1493342458401,+0003.58195071,+0004.60000000
1493343359867,+0003.58195071,+0004.60000000
1493344261362,+0003.58195071,+0004.60000000
1493345163042,+0003.58195071,+0004.60000000
1493346066082,+0003.58195071,+0004.60000000
1493346967569,+0003.58195071,+0004.60000000
1493347870503,+0003.58195071,+0004.60000000
1493348771786,+0003.58195071,+0004.60000000
1493349673424,+0003.58195071,+0004.60000000
1493350574593,+0003.58195071,+0004.60000000
1493351475620,+0003.58195071,+0004.60000000
1493352378651,+0003.58195071,+0004.60000000
1493353279676,+0003.58195071,+0004.60000000
1493354181022,+0003.58195071,+0004.60000000
1493355082522,+0003.58195071,+0004.60000000
1493355983938,+0003.58195071,+0004.60000000
1493356885633,+0003.58195071,+0004.60000000
1493357788891,+0003.58195071,+0004.60000000
1493358690039,+0003.58195071,+0004.60000000
1493359591340,+0003.58195071,+0004.60000000
1493360492755,+0003.58195071,+0004.60000000
1493361394136,+0003.58195071,+0004.60000000
1493362295631,+0003.58195071,+0004.60000000
1493363196882,+0003.58195071,+0004.60000000
1493364098181,+0003.58195071,+0004.60000000
1493364999516,+0003.58195071,+0004.60000000
1493365900683,+0003.58195071,+0004.60000000
1493366802158,+0003.58195071,+0004.60000000
1493367703460,+0003.58195071,+0004.60000000
1493368606256,+0003.58195071,+0004.60000000
1493369507625,+0003.58195071,+0004.60000000
1493370408775,+0003.58195071,+0004.60000000
1493371312135,+0003.58195071,+0004.60000000
1493372213420,+0003.58195071,+0004.60000000
1493373114853,+0003.58195071,+0004.60000000
1493374016146,+0003.58195071,+0004.60000000
1493374917465,+0003.58195071,+0004.60000000
1493375818438,+0003.58195071,+0004.60000000
1493376719774,+0003.58195071,+0004.60000000
1493377623291,+0003.58195071,+0004.60000000
1493378531693,+0003.58195071,+0004.60000000
1493379432967,+0003.58195071,+0004.60000000
1493380334666,+0003.58195071,+0004.60000000
1493381236087,+0003.58195071,+0004.60000000
1493382137565,+0003.58195071,+0004.60000000
1493383040812,+0003.58195071,+0004.60000000
1493383941996,+0003.58195071,+0004.60000000
1493384843597,+0003.58195071,+0004.60000000
1493385746152,+0003.58195071,+0004.60000000
1493386647183,+0003.58195071,+0004.60000000
1493387548477,+0003.58195071,+0004.60000000
1493388449792,+0003.58195071,+0004.60000000
1493389351242,+0003.58195071,+0004.60000000
1493390254373,+0003.58195071,+0004.60000000
1493391155632,+0003.58195071,+0004.60000000
1493392057174,+0003.58195071,+0004.60000000
1493392958637,+0003.58195071,+0004.60000000
1493393859657,+0003.58195071,+0004.60000000
1493394760888,+0003.58195071,+0004.60000000
1493395662249,+0003.58195071,+0004.60000000
1493396563520,+0003.58195071,+0004.60000000
1493397465253,+0003.58195071,+0004.60000000
1493398368366,+0003.58195071,+0004.60000000
1493399271639,+0003.58195071,+0004.60000000
1493400172870,+0003.58195071,+0004.60000000
1493401076198,+0003.58195071,+0004.60000000
1493401977563,+0003.58195071,+0004.60000000
1493402878495,+0003.58195071,+0004.60000000
1493403779417,+0003.58195071,+0004.60000000
1493404680882,+0003.58195071,+0004.60000000
1493405581900,+0003.58195071,+0004.60000000
1493406482958,+0003.58195071,+0004.60000000
1493407384645,+0003.58195071,+0004.60000000
1493408286012,+0003.58195071,+0004.60000000
1493409186731,+0003.58195071,+0004.60000000
1493410088034,+0003.58195071,+0004.60000000
1493410989241,+0003.58195071,+0004.60000000
1493411890675,+0003.58195071,+0004.60000000
1493412792094,+0003.58195071,+0004.60000000
1493413693455,+0003.58195071,+0004.60000000
1493414597390,+0003.58195071,+0004.60000000
1493415498821,+0003.58195071,+0004.60000000
1493416400086,+0003.58195071,+0004.60000000
1493417301465,+0003.58195071,+0004.60000000
1493418202498,+0003.58195071,+0004.60000000
1493419103900,+0003.58195071,+0004.60000000
1493420007298,+0003.58195071,+0004.60000000
1493420908512,+0003.58195071,+0004.60000000
1493421809535,+0003.58195071,+0004.60000000
1493422713238,+0003.58195071,+0004.60000000
1493423614912,+0003.58195071,+0004.60000000
1493424516536,+0003.58195071,+0004.60000000
1493425419594,+0003.58195071,+0004.60000000
1493426320657,+0003.58195071,+0004.60000000
1493427224314,+0003.58195071,+0004.60000000
1493428125348,+0003.58195071,+0004.60000000
1493429026903,+0003.58195071,+0004.60000000
1493429928389,+0003.58195071,+0004.60000000
1493430829999,+0003.58195071,+0004.60000000
1493431731221,+0003.58195071,+0004.60000000
1493432632953,+0003.58195071,+0004.60000000
1493433534098,+0003.58195071,+0004.60000000
1493434435507,+0003.58195071,+0004.60000000
1493435336800,+0003.58195071,+0004.60000000
1493436238394,+0003.58195071,+0004.60000000
1493437139659,+0003.58195071,+0004.60000000
1493438040825,+0003.58195071,+0004.60000000
1493438941833,+0003.58195071,+0004.60000000
1493439843627,+0003.58195071,+0004.60000000
1493440746889,+0003.58195071,+0004.60000000
1493441648201,+0003.58195071,+0004.60000000
1493442551180,+0003.58195071,+0004.60000000
1493443482180,+0003.58195071,+0004.60000000
1493444383461,+0003.58195071,+0004.60000000
1493445284597,+0003.58195071,+0004.60000000
1493446187110,+0003.58195071,+0004.60000000
1493447088175,+0003.58195071,+0004.60000000
1493447989323,+0003.58195071,+0004.60000000
1493448890885,+0003.58195071,+0004.60000000
1493449792432,+0003.58195071,+0004.60000000
1493450693646,+0003.58195071,+0004.60000000
1493451595068,+0003.58195071,+0004.60000000
1493452498389,+0003.58195071,+0004.60000000
1493453400062,+0003.58195071,+0004.60000000
1493454303663,+0003.58195071,+0004.60000000
1493455204641,+0003.58195071,+0004.60000000
1493456105906,+0003.58195071,+0004.60000000
1493457007161,+0003.58195071,+0004.60000000
1493457908261,+0003.58195071,+0004.60000000
1493458811315,+0003.58195071,+0004.60000000
1493459714745,+0003.58195071,+0004.60000000
1493460616005,+0003.58195071,+0004.60000000
1493461517384,+0003.58195071,+0004.60000000
1493462418806,+0003.58195071,+0004.60000000
1493463320266,+0003.58195071,+0004.60000000
1493464223962,+0003.58195071,+0004.60000000
1493465125442,+0003.58195071,+0004.60000000
1493466026768,+0003.58195071,+0004.60000000
1493466927642,+0003.58195071,+0004.60000000
1493467829240,+0003.58195071,+0004.60000000
1493468730382,+0003.58195071,+0004.60000000
1493469631493,+0003.58195071,+0004.60000000
1493470534886,+0003.58195071,+0004.60000000
1493471436182,+0003.58195071,+0004.60000000
1493472337335,+0003.58195071,+0004.60000000
1493473240505,+0003.58195071,+0004.60000000
1493474142115,+0003.58195071,+0004.60000000
1493475045999,+0003.58195071,+0004.60000000
1493475947447,+0003.58195071,+0004.60000000
1493476848683,+0003.58195071,+0004.60000000
1493477750045,+0003.58195071,+0004.60000000
1493478651934,+0003.58195071,+0004.60000000
1493479553577,+0003.58195071,+0004.60000000
1493480454884,+0003.58195071,+0004.60000000
1493481356535,+0003.58195071,+0004.60000000
1493482257979,+0003.58195071,+0004.60000000
1493483159241,+0003.58195071,+0004.60000000
1493484060311,+0003.58195071,+0004.60000000
1493484961665,+0003.58195071,+0004.60000000
1493485862647,+0003.58195071,+0004.60000000
1493486763877,+0003.58195071,+0004.60000000
1493487665159,+0003.58195071,+0004.60000000
1493488566354,+0003.58195071,+0004.60000000
1493489467457,+0003.58195071,+0004.60000000
1493490368408,+0003.58195071,+0004.60000000
1493491270239,+0003.58195071,+0004.60000000
1493492171674,+0003.58195071,+0004.60000000
1493493075120,+0003.58195071,+0004.60000000
1493493976010,+0003.58195071,+0004.60000000
1493494877661,+0003.58195071,+0004.60000000
1493495779164,+0003.58195071,+0004.60000000
1493496680409,+0003.58195071,+0004.60000000
1493497645333,+0003.58195071,+0004.60000000
1493498546283,+0003.58195071,+0004.60000000
1493499447693,+0003.58195071,+0004.60000000
1493500349150,+0003.58195071,+0004.60000000
1493501250622,+0003.58195071,+0004.60000000
1493502152169,+0003.58195071,+0004.60000000
1493503053674,+0003.58195071,+0004.60000000
1493503954658,+0003.58195071,+0004.60000000
1493504856012,+0003.58195071,+0004.60000000
1493505759266,+0003.58195071,+0004.60000000
1493506662803,+0003.58195071,+0004.60000000
1493507564049,+0003.58195071,+0004.60000000
1493508465206,+0003.58195071,+0004.60000000
1493509366548,+0003.58195071,+0004.60000000
1493510268105,+0003.58195071,+0004.60000000
1493511170942,+0003.58195071,+0004.60000000
1493512074094,+0003.58195071,+0004.60000000
1493512977418,+0003.58195071,+0004.60000000
1493513880643,+0003.58195071,+0004.60000000
1493514781889,+0003.58195071,+0004.60000000
1493515682905,+0003.58195071,+0004.60000000
1493516584236,+0003.58195071,+0004.60000000
1493517485528,+0003.58195071,+0004.60000000
1493518386789,+0003.58195071,+0004.60000000
1493519288217,+0003.58195071,+0004.60000000
1493520189625,+0003.58195071,+0004.60000000
1493521090715,+0003.58195071,+0004.60000000
1493521993516,+0003.58195071,+0004.60000000
1493522894829,+0003.58195071,+0004.60000000
1493523796212,+0003.58195071,+0004.60000000
1493524697820,+0003.58195071,+0004.60000000
1493525598906,+0003.58195071,+0004.60000000
1493526500153,+0003.58195071,+0004.60000000
1493527401191,+0003.58195071,+0004.60000000
1493528302703,+0003.58195071,+0004.60000000
1493529204204,+0003.58195071,+0004.60000000
1493530105481,+0003.58195071,+0004.60000000
1493531006729,+0003.58195071,+0004.60000000
1493531908052,+0003.58195071,+0004.60000000
1493532809450,+0003.58195071,+0004.60000000
1493533713479,+0003.58195071,+0004.60000000
1493534615030,+0003.58195071,+0004.60000000
1493535516145,+0003.58195071,+0004.60000000
1493536417595,+0003.58195071,+0004.60000000
1493537318940,+0003.58195071,+0004.60000000
1493538220452,+0003.58195071,+0004.60000000
1493539121426,+0003.58195071,+0004.60000000
1493540024431,+0003.58195071,+0004.60000000
1493540925665,+0003.58195071,+0004.60000000
1493541827246,+0003.58195071,+0004.60000000
1493542728653,+0003.58195071,+0004.60000000
1493543629921,+0003.58195071,+0004.60000000
1493544531496,+0003.58195071,+0004.60000000
1493545432729,+0003.58195071,+0004.60000000
1493546333744,+0003.58195071,+0004.60000000
1493547234938,+0003.58195071,+0004.60000000
1493548136040,+0003.58195071,+0004.60000000
1493549036951,+0003.58195071,+0004.60000000
1493549937967,+0003.58195071,+0004.60000000
1493550839307,+0003.58195071,+0004.60000000
1493551741612,+0003.58195071,+0004.60000000
1493552642582,+0003.58195071,+0004.60000000
1493553545474,+0003.58195071,+0004.60000000
1493554446780,+0003.58195071,+0004.60000000
1493555348109,+0003.58195071,+0004.60000000
1493556249078,+0003.58195071,+0004.60000000
1493557150598,+0003.58195071,+0004.60000000
1493558051713,+0003.58195071,+0004.60000000
1493558953453,+0003.58195071,+0004.60000000
1493559854555,+0003.58195071,+0004.60000000
1493560755547,+0003.58195071,+0004.60000000
1493561656772,+0003.58195071,+0004.60000000
1493562558007,+0003.58195071,+0004.60000000
1493563459637,+0003.58195071,+0004.60000000
1493564361107,+0003.58195071,+0004.60000000
1493565262628,+0003.58195071,+0004.60000000
1493566164040,+0003.58195071,+0004.60000000
1493567066145,+0003.58195071,+0004.60000000
1493567967578,+0003.58195071,+0004.60000000
1493568869149,+0003.58195071,+0004.60000000
1493569770698,+0003.58195071,+0004.60000000
1493570672198,+0003.58195071,+0004.60000000
1493571575445,+0003.58195071,+0004.60000000
1493572476804,+0003.58195071,+0004.60000000
1493573379777,+0003.58195071,+0004.60000000
1493574283258,+0003.58195071,+0004.60000000
1493575184818,+0003.58195071,+0004.60000000
1493576086332,+0003.58195071,+0004.60000000
1493576987719,+0003.58195071,+0004.60000000
1493577889289,+0003.58195071,+0004.60000000
1493578790503,+0003.58195071,+0004.60000000
1493579693545,+0003.58195071,+0004.60000000
1493580597128,+0003.58195071,+0004.60000000
1493581498249,+0003.58195071,+0004.60000000
1493582399323,+0003.58195071,+0004.60000000
1493583300671,+0003.58195071,+0004.60000000
1493584201915,+0003.58195071,+0004.60000000
1493585103076,+0003.58195071,+0004.60000000
1493586004415,+0003.58195071,+0004.60000000
1493586907500,+0003.58195071,+0004.60000000
1493587808828,+0003.58195071,+0004.60000000
1493588710479,+0003.58195071,+0004.60000000
1493589611894,+0003.58195071,+0004.60000000
1493590515854,+0003.58195071,+0004.60000000
1493591417073,+0003.58195071,+0004.60000000
1493592318086,+0003.58195071,+0004.60000000
1493593219666,+0003.58195071,+0004.60000000
1493594122892,+0003.58195071,+0004.60000000
1493595024445,+0003.58195071,+0004.60000000
1493595925869,+0003.58195071,+0004.60000000
1493596827022,+0003.58195071,+0004.60000000
1493597728850,+0003.58195071,+0004.60000000
1493598633252,+0003.58195071,+0004.60000000
1493599534910,+0003.58195071,+0004.60000000
1493600436834,+0003.58195071,+0004.60000000
1493601338599,+0003.58195071,+0004.60000000
1493602240465,+0003.58195071,+0004.60000000
1493603142081,+0003.58195071,+0004.60000000
1493604043558,+0003.58195071,+0004.60000000
1493604944558,+0003.58195071,+0004.60000000
1493605845513,+0003.58195071,+0004.60000000
1493606748580,+0003.58195071,+0004.60000000
1493607650896,+0003.58195071,+0004.60000000
1493608553045,+0003.58195071,+0004.60000000
1493609454181,+0003.58195071,+0004.60000000
1493610357399,+0003.58195071,+0004.60000000
1493611259169,+0003.58195071,+0004.60000000
1493612160861,+0003.58195071,+0004.60000000
1493613064039,+0003.58195071,+0004.60000000
1493613965959,+0003.58195071,+0004.60000000
1493614868426,+0003.58195071,+0004.60000000
1493615773702,+0003.58195071,+0004.60000000
1493616676579,+0003.58195071,+0004.60000000
1493617579675,+0003.58195071,+0004.60000000
1493618481816,+0003.58195071,+0004.60000000
1493619385285,+0003.58195071,+0004.60000000
1493620286938,+0003.58195071,+0004.60000000
1493621189535,+0003.58195071,+0004.60000000
1493622091347,+0003.58195071,+0004.60000000
1493622994314,+0003.58195071,+0004.60000000
1493623896050,+0003.58195071,+0004.60000000
1493624797942,+0003.58195071,+0004.60000000
1493625700606,+0003.58195071,+0004.60000000
1493626602402,+0003.58195071,+0004.60000000
1493627506994,+0003.58195071,+0004.60000000
1493628409865,+0003.58195071,+0004.60000000
1493629312882,+0003.58195071,+0004.60000000
1493630214118,+0003.58195071,+0004.60000000
1493631116647,+0003.58195071,+0004.60000000
1493632018371,+0003.58195071,+0004.60000000
1493632923192,+0003.58195071,+0004.60000000
1493633825054,+0003.58195071,+0004.60000000
1493634727857,+0003.58195071,+0004.60000000
1493635630390,+0003.58195071,+0004.60000000
1493636532234,+0003.58195071,+0004.60000000
1493637434854,+0003.58195071,+0004.60000000
1493638336399,+0003.58195071,+0004.60000000
1493639238561,+0003.58195071,+0004.60000000
1493640140124,+0003.58195071,+0004.60000000
1493641042660,+0003.58195071,+0004.60000000
1493641945857,+0003.58195071,+0004.60000000
1493642848897,+0003.58195071,+0004.60000000
1493643753924,+0003.58195071,+0004.60000000
1493644655498,+0003.58195071,+0004.60000000
1493645557560,+0003.58195071,+0004.60000000
1493646459760,+0003.58195071,+0004.60000000
1493647361618,+0003.58195071,+0004.60000000
1493648263032,+0003.58195071,+0006.75430180
1493649166125,+0003.58195071,+0006.75430180
1493650070793,+0003.58195071,+0006.75430180
1493650973649,+0003.58195071,+0006.75430180
1493651878596,+0003.58195071,+0006.75430180
1493652781082,+0003.58195071,+0006.75430180
1493653686631,+0003.58195071,+0006.75430180
1493654591133,+0003.58195071,+0006.75430180
1493655495887,+0003.58195071,+0006.75430180
1493656398345,+0003.58195071,+0006.75430180
1493657299996,+0003.58195071,+0006.75430180
1493658201589,+0003.58195071,+0006.75430180
1493659104210,+0003.58195071,+0006.75430180
1493660006001,+0003.58195071,+0006.75430180
1493660909142,+0003.58195071,+0006.75430180
1493661810792,+0003.58195071,+0006.75430180
1493662712873,+0003.58195071,+0006.75430180
1493663614802,+0003.58195071,+0006.75430180
1493664517201,+0003.58195071,+0006.75430180
1493665419173,+0003.58195071,+0006.75430180
1493666323559,+0003.58195071,+0006.75430180
1493667228059,+0003.58195071,+0006.75430180
1493668131108,+0003.58195071,+0006.75430180
1493669035338,+0003.58195071,+0006.75430180
1493669938345,+0003.58195071,+0006.75430180
1493670841372,+0003.58195071,+0006.75430180
1493671744379,+0003.58195071,+0006.75430180
1493672647094,+0003.58195071,+0006.75430180
1493673550404,+0003.58195071,+0006.75430180
1493674455540,+0003.58195071,+0006.75430180
1493675358262,+0003.58195071,+0006.75430180
1493676261057,+0003.58195071,+0006.75430180
1493677164295,+0003.58195071,+0006.75430180
1493678067840,+0003.58195071,+0006.75430180
1493678972355,+0003.58195071,+0006.75430180
1493679875565,+0003.58195071,+0006.75430180
1493680778358,+0003.58195071,+0006.75430180
1493681681046,+0003.58195071,+0006.75430180
1493682584145,+0003.58195071,+0006.75430180
1493683486508,+0003.58195071,+0006.75430180
1493684389010,+0003.58195071,+0006.75430180
1493685291561,+0003.58195071,+0006.75430180
1493686194414,+0003.58195071,+0006.75430180
1493687097246,+0003.58195071,+0006.75430180
1493688000095,+0003.58195071,+0006.75430180
1493688902844,+0003.58195071,+0006.75430180
1493689805698,+0003.58195071,+0006.75430180
1493690708626,+0003.58195071,+0006.75430180
1493691611683,+0003.58195071,+0006.75430180
1493692514318,+0003.58195071,+0006.75430180
1493693417188,+0003.58195071,+0006.75430180
1493694319749,+0003.58195071,+0006.75430180
1493695222661,+0003.58195071,+0006.75430180
1493696125221,+0003.58195071,+0006.75430180
1493697028213,+0003.58195071,+0006.75430180
1493697930998,+0003.58195071,+0006.75430180
1493698834724,+0003.58195071,+0006.75430180
1493699737274,+0003.58195071,+0006.75430180
1493700640326,+0003.58195071,+0006.75430180
1493701542960,+0003.58195071,+0006.75430180
1493702445483,+0003.58195071,+0006.75430180
1493703348534,+0003.58195071,+0006.75430180
1493704251575,+0003.58195071,+0006.75430180
1493705155096,+0003.58195071,+0006.75430180
1493706058151,+0003.58195071,+0006.75430180
1493706960741,+0003.58195071,+0006.75430180
1493707863978,+0003.58195071,+0006.75430180
1493708766557,+0003.58195071,+0006.75430180
1493709669338,+0003.58195071,+0006.75430180
1493710571409,+0003.58195071,+0006.75430180
1493711474370,+0003.58195071,+0006.75430180
1493712376834,+0003.58195071,+0006.75430180
1493713279834,+0003.58195071,+0006.75430180
1493714182526,+0003.58195071,+0006.75430180
1493715085095,+0003.58195071,+0006.75430180
1493715988053,+0003.58195071,+0006.75430180
1493716891216,+0003.58195071,+0006.75430180
1493717794413,+0003.58195071,+0006.75430180
1493718698148,+0003.58195071,+0006.75430180
1493719601463,+0003.58195071,+0006.75430180
1493720504069,+0003.58195071,+0006.75430180
1493721406976,+0003.58195071,+0006.75430180
1493722309674,+0003.58195071,+0006.75430180
1493723211919,+0003.58195071,+0006.75430180
1493724115154,+0003.58195071,+0006.75430180
1493725018053,+0003.58195071,+0006.75430180
1493725921219,+0003.58195071,+0006.75430180
1493726824212,+0003.58195071,+0006.75430180
1493727727052,+0003.58195071,+0006.75430180
1493728629859,+0003.58195071,+0006.75430180
1493729533635,+0003.58195071,+0006.75430180
1493730436810,+0003.58195071,+0006.75430180
1493731340124,+0003.58195071,+0006.75430180
1493732243824,+0003.58195071,+0006.75430180
1493733146567,+0003.58195071,+0006.75430180
1493734049581,+0003.58195071,+0006.75430180
1493734953167,+0003.58195071,+0006.75430180
1493735855553,+0003.58195071,+0006.75430180
1493736759083,+0003.58195071,+0006.75430180
1493737662058,+0003.58195071,+0006.75430180
1493738565122,+0003.58195071,+0006.75430180
1493739468215,+0003.58195071,+0006.75430180
1493740370673,+0003.58195071,+0006.75430180
1493741274462,+0003.58195071,+0006.75430180
1493742177451,+0003.58195071,+0006.75430180
1493743082815,+0003.58195071,+0006.75430180
1493743987033,+0003.58195071,+0006.75430180
1493744890104,+0003.58195071,+0006.75430180
1493745792719,+0003.58195071,+0006.75430180
1493746695637,+0003.58195071,+0006.75430180
1493747598156,+0003.58195071,+0006.75430180
1493748500819,+0003.58195071,+0006.75430180
1493749404127,+0003.58195071,+0006.75430180
1493750306971,+0003.58195071,+0006.75430180
1493751210081,+0003.58195071,+0006.75430180
1493752113193,+0003.58195071,+0006.75430180
1493753016031,+0003.58195071,+0006.75430180
1493753918873,+0003.58195071,+0006.75430180
1493754822094,+0003.58195071,+0006.75430180
1493755725938,+0003.58195071,+0006.75430180
1493756627930,+0003.58195071,+0006.75430180
1493757531376,+0003.58195071,+0006.75430180
1493758434334,+0003.58195071,+0006.75430180
1493759338153,+0003.58195071,+0006.75430180
1493760243044,+0003.58195071,+0006.75430180
1493761145702,+0003.58195071,+0006.75430180
1493762048753,+0003.58195071,+0006.75430180
1493762952143,+0003.58195071,+0006.75430180
1493763855076,+0003.58195071,+0006.75430180
1493764758030,+0003.58195071,+0006.75430180
1493765660337,+0003.58195071,+0006.75430180
1493766563386,+0003.58195071,+0006.75430180
1493767466590,+0003.58195071,+0006.75430180
1493768369376,+0003.58195071,+0006.75430180
1493769272186,+0003.58195071,+0006.75430180
1493770175254,+0003.58195071,+0006.75430180
1493771078289,+0003.58195071,+0006.75430180
1493771981429,+0003.58195071,+0006.75430180
1493772884186,+0003.58195071,+0006.75430180
1493773787527,+0003.58195071,+0006.75430180
1493774690590,+0003.58195071,+0006.75430180
1493775593701,+0003.58195071,+0006.75430180
1493776496438,+0003.58195071,+0006.75430180
1493777399846,+0003.58195071,+0006.75430180
1493778303461,+0003.58195071,+0006.75430180
1493779206976,+0003.58195071,+0006.75430180
1493780110355,+0003.58195071,+0006.75430180
1493781013230,+0003.58195071,+0006.75430180
1493781916838,+0003.58195071,+0006.75430180
1493782820137,+0003.58195071,+0006.75430180
1493783723063,+0003.58195071,+0006.75430180
1493784626575,+0003.58195071,+0006.75430180
1493785529232,+0003.58195071,+0006.75430180
1493786431671,+0003.58195071,+0006.75430180
1493787334924,+0003.58195071,+0006.75430180
1493788237910,+0003.58195071,+0006.75430180
1493789141267,+0003.58195071,+0006.75430180
1493790043878,+0003.58195071,+0006.75430180
1493790946478,+0003.58195071,+0006.75430180
1493791849579,+0003.58195071,+0006.75430180
1493792752255,+0003.58195071,+0006.75430180
1493793654308,+0003.58195071,+0006.75430180
1493794556713,+0003.58195071,+0006.75430180
1493795459527,+0003.58195071,+0006.75430180
1493796363111,+0003.58195071,+0006.75430180
1493797265983,+0003.58195071,+0006.75430180
1493798169425,+0003.58195071,+0006.75430180
1493799072347,+0003.58195071,+0006.75430180
1493799975315,+0003.58195071,+0006.75430180
1493800877704,+0003.58195071,+0006.75430180
1493801780423,+0003.58195071,+0006.75430180
1493802683375,+0003.58195071,+0006.75430180
1493803586385,+0003.58195071,+0006.75430180
1493804489942,+0003.58195071,+0006.75430180
1493805392870,+0003.58195071,+0006.75430180
1493806295854,+0003.58195071,+0006.75430180
1493807202262,+0003.58195071,+0006.75430180
1493808104957,+0003.58195071,+0006.75430180
1493809006290,+0003.58195071,+0006.75430180
1493809907735,+0003.58195071,+0006.75430180
1493810809001,+0003.58195071,+0006.75430180
1493811710004,+0003.58195071,+0006.75430180
1493812611529,+0003.58195071,+0006.75430180
1493813512645,+0003.58195071,+0006.75430180
1493814413938,+0003.58195071,+0006.75430180
1493815314890,+0003.58195071,+0006.75430180
1493816215889,+0003.58195071,+0006.75430180
1493817117210,+0003.58195071,+0006.75430180
1493818018188,+0003.58195071,+0006.75430180
1493818919419,+0003.58195071,+0006.75430180
1493819820877,+0003.58195071,+0006.75430180
1493820722145,+0003.58195071,+0006.75430180
1493821623496,+0003.58195071,+0006.75430180
1493822524929,+0003.58195071,+0006.75430180
1493823426023,+0003.58195071,+0006.75430180
1493824326995,+0003.58195071,+0006.75430180
1493825228441,+0003.58195071,+0006.75430180
1493826129427,+0003.58195071,+0006.75430180
1493827030718,+0003.58195071,+0006.75430180
1493827931700,+0003.58195071,+0006.75430180
1493828833051,+0003.58195071,+0006.75430180
1493829734312,+0003.58195071,+0006.75430180
1493830635834,+0003.58195071,+0006.75430180
1493831537358,+0003.58195071,+0006.75430180
1493832438544,+0003.58195071,+0006.75430180
1493833340087,+0003.58195071,+0006.75430180
1493834241194,+0003.58195071,+0006.75430180
1493835142632,+0003.58195071,+0006.75430180
1493836044197,+0003.58195071,+0006.75430180
1493836945254,+0003.58195071,+0006.75430180
1493837846434,+0003.58195071,+0006.75430180
1493838747850,+0003.58195071,+0006.75430180
1493839649582,+0003.58195071,+0006.75430180
1493840551128,+0003.58195071,+0006.75430180
1493841452673,+0003.58195071,+0006.75430180
1493842353941,+0003.58195071,+0006.75430180
1493843255383,+0003.58195071,+0006.75430180
1493844156239,+0003.58195071,+0006.75430180
1493845057598,+0003.58195071,+0006.75430180
1493845958774,+0003.58195071,+0006.75430180
1493846860360,+0003.58195071,+0006.75430180
1493847761225,+0003.58195071,+0006.75430180
1493848662461,+0003.58195071,+0006.75430180
1493849564002,+0003.58195071,+0006.75430180
1493850465596,+0003.58195071,+0006.75430180
1493851367046,+0003.58195071,+0006.75430180
1493852298353,+0003.58195071,+0006.75430180
1493853199559,+0003.58195071,+0006.75430180
1493854100678,+0003.58195071,+0006.75430180
1493855001666,+0003.58195071,+0006.75430180
1493855902739,+0003.58195071,+0006.75430180
1493856803909,+0003.58195071,+0006.75430180
1493857705332,+0003.58195071,+0006.75430180
1493858606733,+0003.58195071,+0006.75430180
1493859508054,+0003.58195071,+0006.75430180
1493860409365,+0003.58195071,+0006.75430180
1493861310776,+0003.58195071,+0006.75430180
1493862212190,+0003.58195071,+0006.75430180
1493863113379,+0003.58195071,+0006.75430180
1493864014492,+0003.58195071,+0006.75430180
1493864915755,+0003.58195071,+0006.75430180
1493865816913,+0003.58195071,+0006.75430180
1493866718248,+0003.58195071,+0006.75430180
1493867619361,+0003.58195071,+0006.75430180
1493868520598,+0003.58195071,+0006.75430180
1493869421724,+0003.58195071,+0006.75430180
1493870322827,+0003.58195071,+0006.75430180
1493871223998,+0003.58195071,+0006.75430180
1493872124989,+0003.58195071,+0006.75430180
1493873026452,+0003.58195071,+0006.75430180
1493873927368,+0003.58195071,+0006.75430180
1493874828760,+0003.58195071,+0006.75430180
1493875730277,+0003.58195071,+0006.75430180
1493876631380,+0003.58195071,+0006.75430180
1493877532621,+0003.58195071,+0006.75430180
1493878433579,+0003.58195071,+0006.75430180
1493879334799,+0003.58195071,+0006.75430180
1493880236179,+0003.58195071,+0006.75430180
1493881137603,+0003.58195071,+0006.75430180
1493882038674,+0003.58195071,+0006.75430180
1493882939875,+0003.58195071,+0006.75430180
