110.1825,124.67
110.1827,124.66879999999999
110.1829,124.66760000000001
110.18299999999999,124.6664
110.1831,124.6655
110.1833,124.66460000000001
110.18339999999999,123.19969999999999
110.1721,123.1984
110.17219999999999,123.19709999999999
110.17229999999999,122.96400000000001
110.17229999999999,122.9631
110.1724,122.9622
110.17259999999999,122.96130000000001
110.17269999999999,122.9597
110.17290000000001,122.9585
110.17320000000001,122.9571
110.17360000000001,122.956
110.174,122.95479999999999
110.1741,122.951
110.1743,122.94930000000001
110.1746,122.93939999999999
110.17479999999999,122.9383
110.17519999999999,122.93709999999999
110.1754,122.9359
110.17559999999999,122.9346
110.1761,122.9336
110.17590000000001,121.61
110.1761,121.6092
110.176,121.55
110.176,121.4397
110.176,120.9991
110.176,120.998
110.176,120.9967
110.1761,120.9957
110.17620000000001,120.99489999999999
110.1721,120.9941
110.17229999999999,120.9932
110.17259999999999,120.99210000000001
110.17290000000001,120.9911
110.1731,120.9899
